homeTeam,awayTeam,league,result,odds,date
Arsenal,Tottenham,premier,3:1,"['2.20', '3.37', '3.43']",2021-09-26
Brentford,Liverpool,premier,3:3,"['7.56', '4.91', '1.41']",2021-09-25
Chelsea,Manchester City,premier,0:1,"['2.90', '3.16', '2.62']",2021-09-25
Everton,Norwich,premier,2:0,"['1.69', '3.75', '5.48']",2021-09-25
Leeds,West Ham,premier,1:2,"['2.96', '3.57', '2.35']",2021-09-25
Leicester,Burnley,premier,2:2,"['1.68', '3.86', '5.36']",2021-09-25
Manchester Utd,Aston Villa,premier,0:1,"['1.40', '4.98', '7.89']",2021-09-25
Watford,Newcastle,premier,1:1,"['2.12', '3.47', '3.54']",2021-09-25
Tottenham,Chelsea,premier,0:3,"['4.19', '3.41', '1.96']",2021-09-19
West Ham,Manchester Utd,premier,1:2,"['4.39', '3.76', '1.82']",2021-09-19
Brighton,Leicester,premier,2:1,"['2.51', '3.21', '3.00']",2021-09-19
Burnley,Arsenal,premier,0:1,"['3.76', '3.63', '2.00']",2021-09-18
Liverpool,Crystal Palace,premier,3:0,"['1.28', '6.07', '10.85']",2021-09-18
Manchester City,Southampton,premier,0:0,"['1.17', '8.09', '16.29']",2021-09-18
Norwich,Watford,premier,1:3,"['2.29', '3.29', '3.32']",2021-09-18
Wolves,Brentford,premier,0:2,"['1.82', '3.34', '5.08']",2021-09-18
Aston Villa,Everton,premier,3:0,"['2.18', '3.36', '3.50']",2021-09-18
Newcastle,Leeds,premier,1:1,"['3.07', '3.65', '2.25']",2021-09-17
Everton,Burnley,premier,3:1,"['1.77', '3.51', '5.24']",2021-09-13
Leeds,Liverpool,premier,0:3,"['4.84', '4.31', '1.65']",2021-09-12
Crystal Palace,Tottenham,premier,3:0,"['3.94', '3.30', '2.06']",2021-09-11
Southampton,West Ham,premier,0:0,"['3.05', '3.51', '2.32']",2021-09-11
Manchester Utd,Newcastle,premier,4:1,"['1.19', '7.36', '15.82']",2021-09-11
Leicester,Manchester City,premier,0:1,"['5.56', '4.00', '1.63']",2021-09-11
Chelsea,Aston Villa,premier,3:0,"['1.34', '5.26', '9.60']",2021-09-11
Brentford,Brighton,premier,0:1,"['3.02', '3.01', '2.65']",2021-09-11
Arsenal,Norwich,premier,1:0,"['1.41', '4.89', '7.84']",2021-09-11
Watford,Wolves,premier,0:2,"['3.58', '3.16', '2.23']",2021-09-11
Tottenham,Watford,premier,1:0,"['1.45', '4.43', '7.73']",2021-08-29
Wolves,Manchester Utd,premier,0:1,"['4.93', '3.69', '1.76']",2021-08-29
Burnley,Leeds,premier,1:1,"['3.27', '3.53', '2.21']",2021-08-29
West Ham,Crystal Palace,premier,2:2,"['1.56', '4.08', '6.38']",2021-08-28
Manchester City,Arsenal,premier,5:0,"['1.34', '5.20', '9.69']",2021-08-28
Norwich,Leicester,premier,1:2,"['4.20', '3.62', '1.89']",2021-08-28
Newcastle,Southampton,premier,2:2,"['2.43', '3.54', '2.86']",2021-08-28
Aston Villa,Brentford,premier,1:1,"['2.07', '3.28', '3.92']",2021-08-28
Liverpool,Chelsea,premier,1:1,"['2.41', '3.31', '3.05']",2021-08-28
Brighton,Everton,premier,0:2,"['2.30', '3.22', '3.35']",2021-08-28
West Ham,Leicester,premier,4:1,"['2.45', '3.46', '2.90']",2021-08-23
Arsenal,Chelsea,premier,0:2,"['4.54', '3.53', '1.86']",2021-08-22
Southampton,Manchester Utd,premier,1:1,"['5.41', '4.27', '1.61']",2021-08-22
Wolves,Tottenham,premier,0:1,"['2.93', '3.06', '2.68']",2021-08-22
Aston Villa,Newcastle,premier,2:0,"['1.83', '3.88', '4.19']",2021-08-21
Brighton,Watford,premier,2:0,"['1.74', '3.57', '5.36']",2021-08-21
Crystal Palace,Brentford,premier,0:0,"['2.66', '3.16', '2.87']",2021-08-21
Leeds,Everton,premier,2:2,"['2.11', '3.48', '3.54']",2021-08-21
Liverpool,Burnley,premier,2:0,"['1.24', '6.54', '12.10']",2021-08-21
Manchester City,Norwich,premier,5:0,"['1.12', '9.98', '23.04']",2021-08-21
Newcastle,West Ham,premier,2:4,"['3.35', '3.49', '2.19']",2021-08-15
Tottenham,Manchester City,premier,1:0,"['5.91', '4.11', '1.59']",2021-08-15
Manchester Utd,Leeds,premier,5:1,"['1.63', '4.21', '5.24']",2021-08-14
Everton,Southampton,premier,3:1,"['2.04', '3.38', '3.93']",2021-08-14
Leicester,Wolves,premier,1:0,"['1.74', '3.74', '5.07']",2021-08-14
Norwich,Liverpool,premier,0:3,"['6.83', '4.90', '1.45']",2021-08-14
Chelsea,Crystal Palace,premier,3:0,"['1.32', '5.23', '10.74']",2021-08-14
Burnley,Brighton,premier,1:2,"['3.18', '3.10', '2.47']",2021-08-14
Watford,Aston Villa,premier,3:2,"['3.47', '3.30', '2.22']",2021-08-14
Brentford,Arsenal,premier,2:0,"['3.88', '3.26', '2.09']",2021-08-13
Wolves,Manchester Utd,premier,1:2,"['2.32', '3.26', '3.27']",2021-05-23
Arsenal,Brighton,premier,2:0,"['1.67', '4.19', '4.93']",2021-05-23
Aston Villa,Chelsea,premier,2:1,"['6.95', '4.83', '1.44']",2021-05-23
Fulham,Newcastle,premier,0:2,"['2.48', '3.41', '2.89']",2021-05-23
Leeds,West Brom,premier,3:1,"['1.54', '4.67', '5.55']",2021-05-23
Leicester,Tottenham,premier,2:4,"['1.78', '4.19', '4.14']",2021-05-23
Liverpool,Crystal Palace,premier,2:0,"['1.16', '8.55', '16.02']",2021-05-23
Manchester City,Everton,premier,5:0,"['1.30', '6.06', '9.54']",2021-05-23
Sheffield Utd,Burnley,premier,1:0,"['2.80', '3.46', '2.53']",2021-05-23
West Ham,Southampton,premier,3:0,"['1.77', '3.86', '4.56']",2021-05-23
Everton,Wolves,premier,1:0,"['1.79', '3.66', '4.74']",2021-05-19
West Brom,West Ham,premier,1:3,"['5.08', '4.29', '1.63']",2021-05-19
Newcastle,Sheffield Utd,premier,1:0,"['1.86', '3.72', '4.25']",2021-05-19
Tottenham,Aston Villa,premier,1:2,"['1.61', '4.43', '5.13']",2021-05-19
Crystal Palace,Arsenal,premier,1:3,"['5.91', '4.11', '1.59']",2021-05-19
Burnley,Liverpool,premier,0:3,"['9.96', '6.27', '1.28']",2021-05-19
Brighton,Manchester City,premier,3:2,"['7.26', '4.64', '1.45']",2021-05-18
Chelsea,Leicester,premier,2:1,"['1.69', '3.82', '5.31']",2021-05-18
Manchester Utd,Fulham,premier,1:1,"['1.30', '5.79', '9.84']",2021-05-18
Southampton,Leeds,premier,0:2,"['2.63', '3.80', '2.50']",2021-05-18
West Brom,Liverpool,premier,1:2,"['12.31', '7.18', '1.21']",2021-05-16
Everton,Sheffield Utd,premier,0:1,"['1.36', '5.06', '9.08']",2021-05-16
Tottenham,Wolves,premier,2:0,"['1.54', '4.47', '5.91']",2021-05-16
Crystal Palace,Aston Villa,premier,3:2,"['3.09', '3.51', '2.31']",2021-05-16
Brighton,West Ham,premier,1:1,"['3.49', '3.53', '2.11']",2021-05-15
Burnley,Leeds,premier,0:4,"['3.49', '3.80', '2.04']",2021-05-15
Southampton,Fulham,premier,3:1,"['1.86', '3.73', '4.22']",2021-05-15
Newcastle,Manchester City,premier,3:4,"['8.81', '5.72', '1.33']",2021-05-14
Manchester Utd,Liverpool,premier,2:4,"['2.78', '3.71', '2.41']",2021-05-13
Aston Villa,Everton,premier,0:0,"['3.04', '3.31', '2.44']",2021-05-13
Chelsea,Arsenal,premier,0:1,"['1.94', '3.39', '4.29']",2021-05-12
Southampton,Crystal Palace,premier,3:1,"['1.88', '3.77', '4.07']",2021-05-11
Manchester Utd,Leicester,premier,1:2,"['3.70', '3.54', '2.05']",2021-05-11
Fulham,Burnley,premier,0:2,"['2.23', '3.40', '3.35']",2021-05-10
Arsenal,West Brom,premier,3:1,"['1.49', '4.52', '6.70']",2021-05-09
Aston Villa,Manchester Utd,premier,1:3,"['4.44', '3.95', '1.78']",2021-05-09
West Ham,Everton,premier,0:1,"['2.15', '3.52', '3.42']",2021-05-09
Wolves,Brighton,premier,2:1,"['3.94', '3.31', '2.06']",2021-05-09
Leeds,Tottenham,premier,3:1,"['4.01', '3.97', '1.85']",2021-05-08
Liverpool,Southampton,premier,2:0,"['1.31', '5.91', '9.32']",2021-05-08
Manchester City,Chelsea,premier,1:2,"['2.03', '3.34', '4.00']",2021-05-08
Sheffield Utd,Crystal Palace,premier,0:2,"['2.95', '3.18', '2.57']",2021-05-08
Leicester,Newcastle,premier,2:4,"['1.39', '4.93', '8.32']",2021-05-07
Burnley,West Ham,premier,1:2,"['3.02', '3.52', '2.34']",2021-05-03
West Brom,Wolves,premier,1:1,"['2.53', '3.12', '3.05']",2021-05-03
Newcastle,Arsenal,premier,0:2,"['3.74', '3.62', '2.01']",2021-05-02
Tottenham,Sheffield Utd,premier,4:0,"['1.32', '5.40', '9.95']",2021-05-02
Brighton,Leeds,premier,2:0,"['2.07', '3.51', '3.68']",2021-05-01
Chelsea,Fulham,premier,2:0,"['1.48', '4.17', '7.85']",2021-05-01
Crystal Palace,Manchester City,premier,0:2,"['9.85', '5.38', '1.33']",2021-05-01
Everton,Aston Villa,premier,1:2,"['1.98', '3.71', '3.75']",2021-05-01
Southampton,Leicester,premier,1:1,"['4.10', '3.73', '1.89']",2021-04-30
Leicester,Crystal Palace,premier,2:1,"['1.43', '4.64', '7.92']",2021-04-26
Leeds,Manchester Utd,premier,0:0,"['4.36', '3.92', '1.80']",2021-04-25
Wolves,Burnley,premier,0:4,"['2.34', '3.10', '3.42']",2021-04-25
Aston Villa,West Brom,premier,2:2,"['2.07', '3.48', '3.68']",2021-04-25
Liverpool,Newcastle,premier,1:1,"['1.21', '7.26', '12.74']",2021-04-24
Sheffield Utd,Brighton,premier,1:0,"['6.29', '3.97', '1.58']",2021-04-24
West Ham,Chelsea,premier,0:1,"['5.31', '3.93', '1.67']",2021-04-24
Arsenal,Everton,premier,0:1,"['2.02', '3.54', '3.77']",2021-04-23
Leicester,West Brom,premier,3:0,"['1.63', '3.95', '5.68']",2021-04-22
Tottenham,Southampton,premier,2:1,"['1.85', '3.81', '4.18']",2021-04-21
Aston Villa,Manchester City,premier,1:2,"['9.83', '5.31', '1.33']",2021-04-21
Chelsea,Brighton,premier,0:0,"['1.68', '3.71', '5.71']",2021-04-20
Leeds,Liverpool,premier,1:1,"['5.18', '4.47', '1.60']",2021-04-19
Arsenal,Fulham,premier,1:1,"['1.84', '3.66', '4.44']",2021-04-18
Manchester Utd,Burnley,premier,3:1,"['1.36', '5.19', '8.87']",2021-04-18
Newcastle,West Ham,premier,3:2,"['3.43', '3.39', '2.19']",2021-04-17
Wolves,Sheffield Utd,premier,1:0,"['1.78', '3.43', '5.27']",2021-04-17
Everton,Tottenham,premier,2:2,"['3.50', '3.45', '2.14']",2021-04-16
Brighton,Everton,premier,0:0,"['2.14', '3.45', '3.53']",2021-04-12
West Brom,Southampton,premier,3:0,"['3.56', '3.55', '2.09']",2021-04-12
West Ham,Leicester,premier,3:2,"['3.17', '3.23', '2.39']",2021-04-11
Burnley,Newcastle,premier,1:2,"['2.27', '3.34', '3.30']",2021-04-11
Sheffield Utd,Arsenal,premier,0:3,"['5.53', '3.89', '1.66']",2021-04-11
Tottenham,Manchester Utd,premier,1:3,"['2.94', '3.53', '2.38']",2021-04-11
Crystal Palace,Chelsea,premier,1:4,"['7.41', '4.22', '1.50']",2021-04-10
Manchester City,Leeds,premier,1:2,"['1.38', '5.22', '7.86']",2021-04-10
Liverpool,Aston Villa,premier,2:1,"['1.47', '4.68', '6.83']",2021-04-10
Fulham,Wolves,premier,0:1,"['2.64', '3.09', '2.94']",2021-04-09
Everton,Crystal Palace,premier,1:1,"['1.84', '3.46', '4.76']",2021-04-05
Wolves,West Ham,premier,2:3,"['2.90', '3.16', '2.62']",2021-04-05
Aston Villa,Fulham,premier,3:1,"['2.53', '3.18', '3.02']",2021-04-04
Manchester Utd,Brighton,premier,2:1,"['1.66', '3.92', '5.42']",2021-04-04
Newcastle,Tottenham,premier,2:2,"['5.40', '3.83', '1.68']",2021-04-04
Southampton,Burnley,premier,3:2,"['2.01', '3.38', '4.01']",2021-04-04
Leeds,Sheffield Utd,premier,2:1,"['1.56', '4.18', '6.23']",2021-04-03
Chelsea,West Brom,premier,2:5,"['1.28', '5.69', '12.19']",2021-04-03
Leicester,Manchester City,premier,0:2,"['5.35', '3.93', '1.67']",2021-04-03
Arsenal,Liverpool,premier,0:3,"['2.87', '3.59', '2.40']",2021-04-03
Aston Villa,Tottenham,premier,0:2,"['3.05', '3.42', '2.36']",2021-03-21
West Ham,Arsenal,premier,3:3,"['3.49', '3.47', '2.14']",2021-03-21
Brighton,Newcastle,premier,3:0,"['1.72', '3.55', '5.61']",2021-03-20
Fulham,Leeds,premier,1:2,"['2.57', '3.30', '2.85']",2021-03-19
Wolves,Liverpool,premier,0:1,"['5.66', '3.88', '1.64']",2021-03-15
Arsenal,Tottenham,premier,2:1,"['2.65', '3.31', '2.75']",2021-03-14
Leicester,Sheffield Utd,premier,5:0,"['1.53', '3.98', '7.45']",2021-03-14
Manchester Utd,West Ham,premier,1:0,"['1.79', '3.59', '4.84']",2021-03-14
Southampton,Brighton,premier,1:2,"['3.25', '3.18', '2.38']",2021-03-14
Fulham,Manchester City,premier,0:3,"['8.44', '4.72', '1.41']",2021-03-13
Leeds,Chelsea,premier,0:0,"['5.02', '3.92', '1.70']",2021-03-13
Everton,Burnley,premier,1:2,"['1.99', '3.31', '4.22']",2021-03-13
Crystal Palace,West Brom,premier,1:0,"['2.34', '3.11', '3.41']",2021-03-13
Newcastle,Aston Villa,premier,1:1,"['3.66', '3.34', '2.13']",2021-03-12
Manchester City,Southampton,premier,5:2,"['1.18', '7.43', '16.77']",2021-03-10
Chelsea,Everton,premier,2:0,"['1.62', '3.90', '5.93']",2021-03-08
West Ham,Leeds,premier,2:0,"['2.25', '3.57', '3.14']",2021-03-08
Tottenham,Crystal Palace,premier,4:1,"['1.54', '4.16', '6.61']",2021-03-07
West Brom,Newcastle,premier,0:0,"['2.32', '3.18', '3.38']",2021-03-07
Liverpool,Fulham,premier,0:1,"['1.64', '3.94', '5.68']",2021-03-07
Manchester City,Manchester Utd,premier,0:2,"['1.49', '4.41', '6.76']",2021-03-07
Brighton,Leicester,premier,1:2,"['2.52', '3.16', '3.04']",2021-03-06
Burnley,Arsenal,premier,1:1,"['4.95', '3.58', '1.78']",2021-03-06
Sheffield Utd,Southampton,premier,0:2,"['3.76', '3.33', '2.11']",2021-03-06
Aston Villa,Wolves,premier,0:0,"['2.62', '3.10', '2.94']",2021-03-06
Fulham,Tottenham,premier,0:1,"['3.92', '3.43', '2.02']",2021-03-04
Liverpool,Chelsea,premier,0:1,"['2.19', '3.48', '3.34']",2021-03-04
West Brom,Everton,premier,0:1,"['3.96', '3.46', '2.00']",2021-03-04
Burnley,Leicester,premier,1:1,"['3.84', '3.11', '2.17']",2021-03-03
Crystal Palace,Manchester Utd,premier,0:0,"['7.70', '4.61', '1.43']",2021-03-03
Sheffield Utd,Aston Villa,premier,1:0,"['3.56', '3.36', '2.16']",2021-03-03
Manchester City,Wolves,premier,4:1,"['1.22', '6.61', '14.48']",2021-03-02
Everton,Southampton,premier,1:0,"['2.14', '3.45', '3.49']",2021-03-01
Chelsea,Manchester Utd,premier,0:0,"['2.36', '3.34', '3.14']",2021-02-28
Crystal Palace,Fulham,premier,0:0,"['3.47', '3.20', '2.25']",2021-02-28
Leicester,Arsenal,premier,1:3,"['2.33', '3.34', '3.19']",2021-02-28
Sheffield Utd,Liverpool,premier,0:2,"['8.23', '5.30', '1.37']",2021-02-28
Tottenham,Burnley,premier,4:0,"['1.49', '4.28', '7.17']",2021-02-28
Leeds,Aston Villa,premier,0:1,"['2.04', '3.80', '3.46']",2021-02-27
Manchester City,West Ham,premier,2:1,"['1.27', '6.19', '10.99']",2021-02-27
Newcastle,Wolves,premier,1:1,"['3.67', '3.14', '2.21']",2021-02-27
West Brom,Brighton,premier,1:0,"['4.52', '3.54', '1.85']",2021-02-27
Leeds,Southampton,premier,3:0,"['2.16', '3.61', '3.31']",2021-02-23
Brighton,Crystal Palace,premier,1:2,"['1.77', '3.49', '5.25']",2021-02-22
West Ham,Tottenham,premier,2:1,"['3.02', '3.42', '2.39']",2021-02-21
Manchester Utd,Newcastle,premier,3:1,"['1.33', '5.36', '9.54']",2021-02-21
Aston Villa,Leicester,premier,1:2,"['3.72', '3.65', '2.00']",2021-02-21
Arsenal,Manchester City,premier,0:1,"['6.91', '4.58', '1.47']",2021-02-21
Burnley,West Brom,premier,0:0,"['2.15', '3.25', '3.68']",2021-02-20
Fulham,Sheffield Utd,premier,1:0,"['1.97', '3.35', '4.20']",2021-02-20
Liverpool,Everton,premier,0:2,"['1.37', '5.25', '8.01']",2021-02-20
Southampton,Chelsea,premier,1:1,"['4.64', '3.76', '1.78']",2021-02-20
Wolves,Leeds,premier,1:0,"['2.30', '3.36', '3.22']",2021-02-19
Burnley,Fulham,premier,1:1,"['2.95', '3.14', '2.58']",2021-02-17
Everton,Manchester City,premier,1:3,"['10.75', '5.77', '1.29']",2021-02-17
Chelsea,Newcastle,premier,2:0,"['1.29', '5.78', '10.70']",2021-02-15
West Ham,Sheffield Utd,premier,3:0,"['2.02', '3.27', '4.10']",2021-02-15
Southampton,Wolves,premier,1:2,"['2.23', '3.24', '3.52']",2021-02-14
West Brom,Manchester Utd,premier,1:1,"['9.95', '5.82', '1.30']",2021-02-14
Everton,Fulham,premier,0:2,"['2.03', '3.37', '3.94']",2021-02-14
Arsenal,Leeds,premier,4:2,"['1.81', '3.85', '4.30']",2021-02-14
Brighton,Aston Villa,premier,0:0,"['2.89', '3.35', '2.50']",2021-02-13
Crystal Palace,Burnley,premier,0:3,"['2.85', '3.15', '2.67']",2021-02-13
Leicester,Liverpool,premier,3:1,"['3.74', '3.84', '1.94']",2021-02-13
Manchester City,Tottenham,premier,3:0,"['1.33', '5.68', '8.63']",2021-02-13
Leeds,Crystal Palace,premier,2:0,"['1.81', '3.70', '4.56']",2021-02-08
Liverpool,Manchester City,premier,1:4,"['3.14', '3.59', '2.24']",2021-02-07
Sheffield Utd,Chelsea,premier,1:2,"['7.08', '4.28', '1.50']",2021-02-07
Tottenham,West Brom,premier,2:0,"['1.38', '4.92', '8.37']",2021-02-07
Wolves,Leicester,premier,0:0,"['3.34', '3.22', '2.32']",2021-02-07
Manchester Utd,Everton,premier,3:3,"['1.62', '4.14', '5.47']",2021-02-06
Newcastle,Southampton,premier,3:2,"['3.29', '3.47', '2.22']",2021-02-06
Fulham,West Ham,premier,0:0,"['4.13', '3.64', '1.90']",2021-02-06
Aston Villa,Arsenal,premier,1:0,"['2.97', '3.45', '2.40']",2021-02-06
Burnley,Brighton,premier,1:1,"['3.65', '3.15', '2.20']",2021-02-06
Tottenham,Chelsea,premier,0:1,"['3.98', '3.47', '1.98']",2021-02-04
Aston Villa,West Ham,premier,1:3,"['2.33', '3.44', '3.08']",2021-02-03
Burnley,Manchester City,premier,0:2,"['15.81', '6.93', '1.20']",2021-02-03
Fulham,Leicester,premier,0:2,"['3.79', '3.32', '2.08']",2021-02-03
Leeds,Everton,premier,1:2,"['2.57', '3.47', '2.73']",2021-02-03
Liverpool,Brighton,premier,0:1,"['1.49', '4.56', '6.53']",2021-02-03
Wolves,Arsenal,premier,2:1,"['3.62', '3.25', '2.18']",2021-02-02
Manchester Utd,Southampton,premier,9:0,"['1.44', '4.78', '7.07']",2021-02-02
Newcastle,Crystal Palace,premier,1:2,"['2.95', '3.27', '2.50']",2021-02-02
Sheffield Utd,West Brom,premier,2:1,"['2.12', '3.33', '3.71']",2021-02-02
Leicester,Leeds,premier,1:3,"['1.84', '3.81', '4.24']",2021-01-31
West Ham,Liverpool,premier,1:3,"['3.46', '3.69', '2.07']",2021-01-31
Brighton,Tottenham,premier,1:0,"['3.25', '3.30', '2.32']",2021-01-31
Chelsea,Burnley,premier,2:0,"['1.33', '5.20', '10.28']",2021-01-31
Arsenal,Manchester Utd,premier,0:0,"['3.45', '3.49', '2.14']",2021-01-30
Crystal Palace,Wolves,premier,1:0,"['2.94', '3.08', '2.62']",2021-01-30
Everton,Newcastle,premier,0:2,"['1.57', '4.08', '6.23']",2021-01-30
Manchester City,Sheffield Utd,premier,1:0,"['1.18', '7.38', '17.45']",2021-01-30
Southampton,Aston Villa,premier,0:1,"['3.22', '3.67', '2.17']",2021-01-30
West Brom,Fulham,premier,2:2,"['3.52', '3.28', '2.21']",2021-01-30
Tottenham,Liverpool,premier,1:3,"['3.55', '3.78', '2.01']",2021-01-28
Brighton,Fulham,premier,0:0,"['2.05', '3.33', '3.95']",2021-01-27
Chelsea,Wolves,premier,0:0,"['1.64', '3.84', '5.80']",2021-01-27
Burnley,Aston Villa,premier,3:2,"['4.41', '3.73', '1.82']",2021-01-27
Everton,Leicester,premier,1:1,"['3.17', '3.27', '2.37']",2021-01-27
Manchester Utd,Sheffield Utd,premier,1:2,"['1.27', '6.02', '10.83']",2021-01-27
Crystal Palace,West Ham,premier,2:3,"['3.54', '3.32', '2.18']",2021-01-26
Newcastle,Leeds,premier,1:2,"['4.07', '3.94', '1.84']",2021-01-26
Southampton,Arsenal,premier,1:3,"['3.47', '3.65', '2.08']",2021-01-26
West Brom,Manchester City,premier,0:5,"['20.02', '8.35', '1.15']",2021-01-26
Aston Villa,Newcastle,premier,2:0,"['1.51', '4.59', '6.23']",2021-01-23
Liverpool,Burnley,premier,0:1,"['1.32', '5.50', '9.88']",2021-01-21
Fulham,Manchester Utd,premier,1:2,"['5.52', '4.07', '1.62']",2021-01-20
Manchester City,Aston Villa,premier,2:0,"['1.31', '5.74', '9.68']",2021-01-20
West Ham,West Brom,premier,2:1,"['1.53', '4.18', '6.46']",2021-01-19
Leicester,Chelsea,premier,2:0,"['2.80', '3.42', '2.52']",2021-01-19
Arsenal,Newcastle,premier,3:0,"['1.42', '4.74', '7.73']",2021-01-18
Liverpool,Manchester Utd,premier,0:0,"['1.95', '3.88', '3.69']",2021-01-17
Manchester City,Crystal Palace,premier,4:0,"['1.18', '7.43', '17.15']",2021-01-17
Sheffield Utd,Tottenham,premier,1:3,"['4.87', '3.61', '1.79']",2021-01-17
Fulham,Chelsea,premier,0:1,"['6.12', '4.10', '1.57']",2021-01-16
Leeds,Brighton,premier,0:1,"['2.26', '3.52', '3.15']",2021-01-16
Leicester,Southampton,premier,2:0,"['1.71', '3.82', '5.06']",2021-01-16
West Ham,Burnley,premier,1:0,"['1.77', '3.63', '4.89']",2021-01-16
Wolves,West Brom,premier,2:3,"['1.64', '3.70', '6.17']",2021-01-16
Arsenal,Crystal Palace,premier,0:0,"['1.70', '3.79', '5.26']",2021-01-14
Manchester City,Brighton,premier,1:0,"['1.17', '7.72', '17.02']",2021-01-13
Tottenham,Fulham,premier,1:1,"['1.62', '3.83', '6.14']",2021-01-13
Burnley,Manchester Utd,premier,0:1,"['7.88', '4.87', '1.40']",2021-01-12
Wolves,Everton,premier,1:2,"['2.59', '2.91', '3.17']",2021-01-12
Sheffield Utd,Newcastle,premier,1:0,"['2.35', '3.13', '3.37']",2021-01-12
Southampton,Liverpool,premier,1:0,"['6.05', '4.78', '1.50']",2021-01-04
Chelsea,Manchester City,premier,1:3,"['3.38', '3.59', '2.13']",2021-01-03
Newcastle,Leicester,premier,1:2,"['5.99', '4.05', '1.59']",2021-01-03
Brighton,Wolves,premier,3:3,"['2.84', '3.02', '2.77']",2021-01-02
Crystal Palace,Sheffield Utd,premier,2:0,"['2.08', '3.25', '3.91']",2021-01-02
Tottenham,Leeds,premier,3:0,"['1.85', '4.00', '4.01']",2021-01-02
West Brom,Arsenal,premier,0:4,"['6.04', '4.00', '1.59']",2021-01-02
Everton,West Ham,premier,0:1,"['2.24', '3.43', '3.30']",2021-01-01
Manchester Utd,Aston Villa,premier,2:1,"['1.70', '4.10', '4.75']",2021-01-01
Newcastle,Liverpool,premier,0:0,"['10.54', '5.99', '1.28']",2020-12-30
Manchester Utd,Wolves,premier,1:0,"['1.54', '4.30', '6.29']",2020-12-29
West Brom,Leeds,premier,0:5,"['4.21', '3.96', '1.82']",2020-12-29
Southampton,West Ham,premier,0:0,"['2.02', '3.58', '3.71']",2020-12-29
Brighton,Arsenal,premier,0:1,"['3.64', '3.44', '2.10']",2020-12-29
Burnley,Sheffield Utd,premier,1:0,"['2.39', '3.17', '3.24']",2020-12-29
Chelsea,Aston Villa,premier,1:1,"['1.80', '3.97', '4.23']",2020-12-28
Crystal Palace,Leicester,premier,1:1,"['3.36', '3.36', '2.23']",2020-12-28
Leeds,Burnley,premier,1:0,"['1.70', '4.13', '4.70']",2020-12-27
Liverpool,West Brom,premier,1:1,"['1.13', '9.13', '20.42']",2020-12-27
West Ham,Brighton,premier,2:2,"['2.37', '3.30', '3.15']",2020-12-27
Wolves,Tottenham,premier,1:1,"['3.53', '3.33', '2.18']",2020-12-27
Sheffield Utd,Everton,premier,0:1,"['3.38', '3.28', '2.27']",2020-12-26
Leicester,Manchester Utd,premier,2:2,"['2.97', '3.55', '2.35']",2020-12-26
Manchester City,Newcastle,premier,2:0,"['1.12', '9.87', '22.15']",2020-12-26
Arsenal,Chelsea,premier,3:1,"['4.73', '3.86', '1.74']",2020-12-26
Fulham,Southampton,premier,0:0,"['2.89', '3.28', '2.55']",2020-12-26
Aston Villa,Crystal Palace,premier,3:0,"['1.82', '3.81', '4.32']",2020-12-26
Burnley,Wolves,premier,2:1,"['3.44', '3.04', '2.35']",2020-12-21
Chelsea,West Ham,premier,3:0,"['1.57', '4.31', '5.68']",2020-12-21
Brighton,Sheffield Utd,premier,1:1,"['1.87', '3.41', '4.62']",2020-12-20
Manchester Utd,Leeds,premier,6:2,"['1.71', '4.31', '4.39']",2020-12-20
Tottenham,Leicester,premier,0:2,"['2.10', '3.49', '3.56']",2020-12-20
West Brom,Aston Villa,premier,0:3,"['4.66', '4.01', '1.73']",2020-12-20
Newcastle,Fulham,premier,1:1,"['2.84', '3.29', '2.58']",2020-12-19
Southampton,Manchester City,premier,0:1,"['6.03', '4.63', '1.51']",2020-12-19
Everton,Arsenal,premier,2:1,"['2.65', '3.39', '2.68']",2020-12-19
Crystal Palace,Liverpool,premier,0:7,"['5.31', '4.04', '1.65']",2020-12-19
Aston Villa,Burnley,premier,0:0,"['1.86', '3.75', '4.20']",2020-12-17
Sheffield Utd,Manchester Utd,premier,2:3,"['7.24', '4.71', '1.44']",2020-12-17
Arsenal,Southampton,premier,1:1,"['2.16', '3.49', '3.39']",2020-12-16
Fulham,Brighton,premier,0:0,"['2.90', '3.28', '2.54']",2020-12-16
Leeds,Newcastle,premier,5:2,"['1.59', '4.37', '5.35']",2020-12-16
Leicester,Everton,premier,0:2,"['2.13', '3.49', '3.47']",2020-12-16
Liverpool,Tottenham,premier,2:1,"['1.83', '3.89', '4.18']",2020-12-16
West Ham,Crystal Palace,premier,1:1,"['2.17', '3.35', '3.50']",2020-12-16
Manchester City,West Brom,premier,1:1,"['1.10', '10.98', '25.02']",2020-12-15
Wolves,Chelsea,premier,2:1,"['5.44', '3.74', '1.69']",2020-12-15
Arsenal,Burnley,premier,0:1,"['1.45', '4.62', '7.29']",2020-12-13
Crystal Palace,Tottenham,premier,1:1,"['4.21', '3.76', '1.85']",2020-12-13
Fulham,Liverpool,premier,1:1,"['8.24', '5.46', '1.35']",2020-12-13
Leicester,Brighton,premier,3:0,"['2.03', '3.51', '3.74']",2020-12-13
Southampton,Sheffield Utd,premier,3:0,"['1.63', '4.03', '5.48']",2020-12-13
Everton,Chelsea,premier,1:0,"['4.75', '4.22', '1.68']",2020-12-12
